run_path,dataset,model,seed,label,family,strength,NDCG@10,Recall@10,ExpDev,Tail,Tail/Head,l_exp_mean,l_exp_median,l_exp_p90,l_exp_p95,l_exp_frac_gt_tau,l_exp_tau,worst_group_ndcg,ndcg_gap,F_in,F_in_L2,F_in_JS,F_out,F_out_from_eval_catalog,F_out_L2,F_out_JS,q_in,E_out,T,M,phi,cal_mode_resolved,q_in_Head,E_out_Head,T_Head,q_in_UpperMid,E_out_UpperMid,T_UpperMid,q_in_LowerMid,E_out_LowerMid,T_LowerMid,q_in_Tail,E_out_Tail,T_Tail,l_exp_all_mean,l_exp_mean__semi_niche,l_exp_p90__semi_niche,l_exp_frac_gt_tau__semi_niche,n__semi_niche,l_exp_mean__niche,l_exp_p90__niche,l_exp_frac_gt_tau__niche,n__niche,l_exp_mean__mainstream,l_exp_p90__mainstream,l_exp_frac_gt_tau__mainstream,n__mainstream,l_exp_mean__semi_mainstream,l_exp_p90__semi_mainstream,l_exp_frac_gt_tau__semi_mainstream,n__semi_mainstream,F_in_0,F_out_0,U_0,InputGain,OutputGain,UtilityChange,RelativeUtilityLoss,regime
lastfm/weighted_ngcf/seed_0/legacy_a0.8,lastfm,weighted_ngcf,0,legacy_a0.8,legacy,0.8,0.13424417464736949,0.1449752300070756,0.4121369568832228,0.011146496815286623,0.012059955205867615,0.8562782061669499,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9962845010615711,0.2,0.07252335431417498,0.17961704468851522,0.09843054717587538,0.10926250033130547,0.007536289477072088,0.8242739137664457,0.8242739137664457,0.9674347494137587,0.41567240439538516,"[0.1746780125145955, 0.22375820584599035, 0.2725996363310996, 0.32896414530831447]","[0.9242569002123142, 0.05477707006369427, 0.009819532908704883, 0.011146496815286623]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032370953630797, 0.15142337976983647, 0.08030150077394171, 0.0650380240931422]","[0.2100194423128388, 1.2494217623128665, 2.870282483476397, 4.276655399980153]",legacy_inverse_power,0.1746780125145955,0.9242569002123142,0.09998298644586855,0.22375820584599035,0.05477707006369427,0.20002268473884194,0.2725996363310996,0.009819532908704883,0.3000056711847105,0.32896414530831447,0.011146496815286623,0.399988657630579,0.8562782061669499,0.8828921339469085,0.9000170135541314,1.0,473,0.7445249224175833,0.9000170135541314,0.9849462365591398,465,0.8991712996329079,0.9000170135541314,1.0,473,0.8966343497063516,0.9000170135541314,1.0,473,0.6032541089172111,0.8561210475244074,0.1562814935573171,0.5048235617413357,0.031847133757961776,-0.022037318909947617,0.1410104191374733,B_ATTENUATED
lastfm/weighted_ngcf/seed_1/baseline,lastfm,weighted_ngcf,1,baseline,baseline,0.0,0.14973029008307912,0.1599522292993613,0.42620277429298925,0.008174097664543524,0.00858273421389056,0.8739541089178117,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9984076433121019,0.2,0.07094169453635416,0.19602885194074046,0.602904152661743,0.7258632234321333,0.23046121846949302,0.8524055485859785,0.8524055485859785,0.9972505129712277,0.44601968142385195,"[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.9523885350318472, 0.03423566878980892, 0.005201698513800424, 0.008174097664543524]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[1.0, 1.0, 1.0, 1.0]",baseline,0.7028871391076116,0.9523885350318472,0.09998298644586855,0.1526482266639747,0.03423566878980892,0.20002268473884194,0.08069183659734841,0.005201698513800424,0.3000056711847105,0.06377279763106534,0.008174097664543524,0.399988657630579,0.8739541089178117,0.8940972079426802,0.9000170135541314,1.0,473,0.8010870258538944,0.9000170135541314,0.9935483870967742,465,0.8998055970636454,0.9000170135541314,1.0,473,0.8995941805731591,0.9000170135541314,1.0,473,0.602904152661743,0.8524055485859785,0.14973029008307912,0.0,0.0,0.0,0.0,BASELINE
lastfm/weighted_ngcf/seed_1/kl_lam0.1,lastfm,weighted_ngcf,1,kl_lam0.1,kl,0.1,0.1324409771375936,0.1458598726114634,0.4126412031677239,0.010987261146496815,0.011874713171166605,0.8565436079788151,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9968152866242038,0.2,0.07052353782012005,0.16434366956803761,0.0963935595894326,0.11157665991211811,0.009406180076643803,0.8252824063354478,0.8252824063354478,0.9684621855266792,0.4164130498939075,"[0.1963765460353012, 0.1739335840363637, 0.2631751894262955, 0.3665146805020397]","[0.9252653927813164, 0.053768577494692146, 0.009978768577494692, 0.010987261146496815]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.10717255481392714, 0.43709037798688183, 1.251108305906031, 2.2046287612931597]",kl_projection,0.1963765460353012,0.9252653927813164,0.09998298644586855,0.1739335840363637,0.053768577494692146,0.20002268473884194,0.2631751894262955,0.009978768577494692,0.3000056711847105,0.3665146805020397,0.010987261146496815,0.399988657630579,0.8565436079788151,0.8826805256193073,0.9000170135541314,1.0,473,0.7443100515955848,0.9000170135541314,0.9870967741935484,465,0.8993827640826728,0.9000170135541314,1.0,473,0.8979028486492692,0.9000170135541314,1.0,473,0.602904152661743,0.8524055485859785,0.14973029008307912,0.5065105930723104,0.027123142250530696,-0.017289312945485524,0.11546970847309788,B_ATTENUATED
lastfm/weighted_ngcf/seed_1/kl_lam0.5,lastfm,weighted_ngcf,1,kl_lam0.5,kl,0.5,0.13536775888255081,0.14803609341825746,0.4164893984968109,0.012579617834394905,0.01348352961254742,0.8614271512242475,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9962845010615711,0.2,0.06911667291128795,0.17253395909759509,0.2152397605890091,0.25149141566891664,0.036927555722890054,0.8329787969936219,0.8329787969936219,0.9760617852911814,0.4222442172404658,"[0.3152227470348776, 0.15958237932734315, 0.21074388159519702, 0.31445099204258214]","[0.9329617834394904, 0.04612526539278131, 0.008333333333333333, 0.012579617834394905]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.19851627207190145, 0.4627616183302614, 1.1560843790370658, 2.182637730560771]",kl_projection,0.3152227470348776,0.9329617834394904,0.09998298644586855,0.15958237932734315,0.04612526539278131,0.20002268473884194,0.21074388159519702,0.008333333333333333,0.3000056711847105,0.31445099204258214,0.012579617834394905,0.399988657630579,0.8614271512242475,0.884794726493629,0.9000170135541314,0.9978858350951374,473,0.7608704353823385,0.9000170135541314,0.9870967741935484,465,0.8995941805731591,0.9000170135541314,1.0,473,0.8987485146112141,0.9000170135541314,1.0,473,0.602904152661743,0.8524055485859785,0.14973029008307912,0.38766439207273395,0.019426751592356628,-0.0143625312005283,0.09592268332986685,B_ATTENUATED
lastfm/weighted_ngcf/seed_1/kl_lam2.0,lastfm,weighted_ngcf,1,kl_lam2.0,kl,2.0,0.14385426595061626,0.15553786270346615,0.4223280396857706,0.008651804670912951,0.009158846996675138,0.8709814508913334,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9994692144373672,0.2,0.07405380219711102,0.17938021526963574,0.4350394587500372,0.5271886901714842,0.12670027753047425,0.8446560793715412,0.8446560793715412,0.9889667272795187,0.4365518892550657,"[0.5350224451959058, 0.17628286932439624, 0.1363159927202898, 0.1523786927594082]","[0.9446390658174098, 0.03938428874734607, 0.00732484076433121, 0.008651804670912951]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.5078966864541121, 0.7705615278763388, 1.1272135089184776, 1.594328276751071]",kl_projection,0.5350224451959058,0.9446390658174098,0.09998298644586855,0.17628286932439624,0.03938428874734607,0.20002268473884194,0.1363159927202898,0.00732484076433121,0.3000056711847105,0.1523786927594082,0.008651804670912951,0.399988657630579,0.8709814508913334,0.8940971599834014,0.9000170135541314,1.0,473,0.7892580687847627,0.9000170135541314,0.9978494623655914,465,0.8998055970636454,0.9000170135541314,1.0,473,0.8993827640826728,0.9000170135541314,1.0,473,0.602904152661743,0.8524055485859785,0.14973029008307912,0.16786469391170583,0.00774946921443731,-0.005876024132462854,0.03924405762656635,B_ATTENUATED
lastfm/weighted_ngcf/seed_1/kl_lam8.0,lastfm,weighted_ngcf,1,kl_lam8.0,kl,8.0,0.1475346355579347,0.1583421797593754,0.424981967498934,0.008227176220806794,0.008660669385921487,0.8729986527625112,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9984076433121019,0.2,0.07342161729991382,0.19164825604859936,0.5637728324895577,0.6822616814876766,0.20521942931159262,0.849963934997868,0.849963934997868,0.9946576305856014,0.44303905886497036,"[0.6637558189354262, 0.16467762155492435, 0.09398958801506774, 0.07757697149458162]","[0.9499469214437367, 0.035934182590233545, 0.00589171974522293, 0.008227176220806794]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.8576245100709343, 0.9797544895844228, 1.0578512056753209, 1.104769794669322]",kl_projection,0.6637558189354262,0.9499469214437367,0.09998298644586855,0.16467762155492435,0.035934182590233545,0.20002268473884194,0.09398958801506774,0.00589171974522293,0.3000056711847105,0.07757697149458162,0.008227176220806794,0.399988657630579,0.8729986527625112,0.8928287569590414,0.9000170135541314,1.0,473,0.7987212149263143,0.9000170135541314,0.9935483870967742,465,0.8998055970636454,0.9000170135541314,1.0,473,0.8993827640826728,0.9000170135541314,1.0,473,0.602904152661743,0.8524055485859785,0.14973029008307912,0.039131320172185347,0.0024416135881104584,-0.0021956545251444193,0.014664063790473804,B_ATTENUATED
lastfm/weighted_ngcf/seed_1/legacy_a0.1,lastfm,weighted_ngcf,1,legacy_a0.1,legacy,0.1,0.1479086346717285,0.1592091295116754,0.4245307997706963,0.008280254777070064,0.008724832214755908,0.8729986347014134,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9984076433121019,0.2,0.07548021739291656,0.18886467547940505,0.5399102795722442,0.65638754529838,0.19157812492940984,0.8490615995413926,0.8490615995413926,0.9936910056775935,0.44191206341866746,"[0.6398932660181129, 0.17351954558449903, 0.10180696117547271, 0.08478022722191543]","[0.9490445859872612, 0.03651804670912951, 0.0061571125265392785, 0.008280254777070064]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.8228185139889198, 1.0273980816491168, 1.1403285198315083, 1.2015482605513303]",legacy_inverse_power,0.6398932660181129,0.9490445859872612,0.09998298644586855,0.17351954558449903,0.03651804670912951,0.20002268473884194,0.10180696117547271,0.0061571125265392785,0.3000056711847105,0.08478022722191543,0.008280254777070064,0.399988657630579,0.8729986347014134,0.8924058760187902,0.9000170135541314,1.0,473,0.7993663518244445,0.9000170135541314,0.9935483870967742,465,0.8998055970636454,0.9000170135541314,1.0,473,0.8991713475921866,0.9000170135541314,1.0,473,0.602904152661743,0.8524055485859785,0.14973029008307912,0.06299387308949878,0.0033439490445859033,-0.0018216554113506256,0.01216624512207827,B_ATTENUATED
lastfm/weighted_ngcf/seed_1/legacy_a0.2,lastfm,weighted_ngcf,1,legacy_a0.2,legacy,0.2,0.14550496959424766,0.15649327671620492,0.4224076575201655,0.009129511677282378,0.00966292134830438,0.8703445684198335,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9994692144373672,0.2,0.07442024174012404,0.18300384602518452,0.4706110957767217,0.5794211678398308,0.1532057237691784,0.844815315040331,0.844815315040331,0.9892388211290247,0.4378969281410403,"[0.5705940822225903, 0.19319808636754776, 0.1258123078457469, 0.11039552356411506]","[0.9447983014861996, 0.04039278131634819, 0.005679405520169851, 0.009129511677282378]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.6770303069629342, 1.0555468181762853, 1.3003491331411188, 1.4437182224339276]",legacy_inverse_power,0.5705940822225903,0.9447983014861996,0.09998298644586855,0.19319808636754776,0.04039278131634819,0.20002268473884194,0.1258123078457469,0.005679405520169851,0.3000056711847105,0.11039552356411506,0.009129511677282378,0.399988657630579,0.8703445684198335,0.8915601620975663,0.9000170135541314,0.9978858350951374,473,0.7894733664701266,0.9000170135541314,1.0,465,0.8998055970636454,0.9000170135541314,1.0,473,0.8991713475921866,0.9000170135541314,1.0,473,0.602904152661743,0.8524055485859785,0.14973029008307912,0.1322930568850213,0.0075902335456474734,-0.004225320488831452,0.028219543864417797,B_ATTENUATED
lastfm/weighted_ngcf/seed_1/legacy_a0.4,lastfm,weighted_ngcf,1,legacy_a0.4,legacy,0.4,0.13996240875756966,0.1528839348903027,0.41731211611889163,0.009766454352441613,0.010449795547467238,0.8651955932607062,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9994692144373672,0.2,0.07307640197034093,0.17194755543983173,0.3463223936265191,0.4127171153417515,0.08441883944736686,0.8346242322377833,0.8346242322377833,0.9786768525502254,0.4282647112497007,"[0.4230195150555836, 0.22330854975564604, 0.17914641891761332, 0.17452551627115706]","[0.9346072186836518, 0.04920382165605096, 0.006422505307855627, 0.009766454352441613]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.4583700365463249, 1.11417908536208, 1.690907868060859, 2.0843223057877793]",legacy_inverse_power,0.4230195150555836,0.9346072186836518,0.09998298644586855,0.22330854975564604,0.04920382165605096,0.20002268473884194,0.17914641891761332,0.006422505307855627,0.3000056711847105,0.17452551627115706,0.009766454352441613,0.399988657630579,0.8651955932607062,0.8881774982497862,0.9000170135541314,0.9978858350951374,473,0.7726977337823936,0.9000170135541314,1.0,465,0.8998055970636454,0.9000170135541314,1.0,473,0.8985370981207278,0.9000170135541314,1.0,473,0.602904152661743,0.8524055485859785,0.14973029008307912,0.2565817590352239,0.017781316348195242,-0.009767881325509459,0.06523650839178677,B_ATTENUATED
lastfm/weighted_ngcf/seed_1/legacy_a0.8,lastfm,weighted_ngcf,1,legacy_a0.8,legacy,0.8,0.1302770467456238,0.14246284501061432,0.41009343246708696,0.010881104033970275,0.01182510383016712,0.855216499583451,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9978768577494692,0.2,0.06910747971273888,0.16212796957275383,0.09904615732408126,0.11002852899992327,0.007606856823401778,0.8201868649341739,0.8201868649341739,0.9635731516319619,0.41410817333323585,"[0.17477983243778705, 0.22427199607100473, 0.2730503713581102, 0.32789780013309805]","[0.9201698513800425, 0.0601380042462845, 0.00881104033970276, 0.010881104033970275]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.21010309040347924, 1.2413950342582811, 2.8591694182701186, 4.344399474404485]",legacy_inverse_power,0.17477983243778705,0.9201698513800425,0.09998298644586855,0.22427199607100473,0.0601380042462845,0.20002268473884194,0.2730503713581102,0.00881104033970276,0.3000056711847105,0.32789780013309805,0.010881104033970275,0.399988657630579,0.855216499583451,0.8778178384297463,0.9000170135541314,0.9978858350951374,473,0.7460300548397463,0.9000170135541314,0.9935483870967742,465,0.8995941805731591,0.9000170135541314,1.0,473,0.8955772192946414,0.9000170135541314,1.0,473,0.602904152661743,0.8524055485859785,0.14973029008307912,0.5038579953376617,0.03221868365180458,-0.019453243337455323,0.1299218970768141,B_ATTENUATED
lastfm/weighted_ngcf/seed_2/baseline,lastfm,weighted_ngcf,2,baseline,baseline,0.0,0.15209441222559245,0.16088995046001228,0.427821670259019,0.00881104033970276,0.009220173294813724,0.8749097607350048,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9994692144373672,0.2,0.0747305303864867,0.19488427187454166,0.6033079483411292,0.7261312150976156,0.23048204652563453,0.855643340518038,0.855643340518038,1.00026214475379,0.44722846114666975,"[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.9556263269639066, 0.029087048832271763, 0.006475583864118896, 0.00881104033970276]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[1.0, 1.0, 1.0, 1.0]",baseline,0.7032909347869978,0.9556263269639066,0.09998298644586855,0.15231173026448616,0.029087048832271763,0.20002268473884194,0.07993808466249411,0.006475583864118896,0.3000056711847105,0.06445925028602194,0.00881104033970276,0.399988657630579,0.8749097607350048,0.8974800156682965,0.9000170135541314,1.0,473,0.8015179505192183,0.9000170135541314,0.9978494623655914,465,0.9000170135541318,0.9000170135541314,1.0,473,0.8993827640826728,0.9000170135541314,1.0,473,0.6033079483411292,0.855643340518038,0.15209441222559245,0.0,0.0,0.0,0.0,BASELINE
lastfm/weighted_ngcf/seed_2/kl_lam0.1,lastfm,weighted_ngcf,2,kl_lam0.1,kl,0.1,0.1380910684042075,0.14691259731068512,0.41813483374097227,0.010456475583864118,0.011168433584658403,0.8617986830569926,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9962845010615711,0.2,0.06802681636711062,0.18765922316843298,0.09646229880495819,0.11165271461526871,0.009417193349983822,0.8362696674819445,0.8362696674819445,0.9796497751196515,0.4252336788254505,"[0.1964452852508267, 0.17389975876266792, 0.2632340104116622, 0.366420945574843]","[0.9362526539278132, 0.043152866242038214, 0.0101380042462845, 0.010456475583864118]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.10744668373631856, 0.43918960568254456, 1.2667026742654275, 2.18666103631571]",kl_projection,0.1964452852508267,0.9362526539278132,0.09998298644586855,0.17389975876266792,0.043152866242038214,0.20002268473884194,0.2632340104116622,0.0101380042462845,0.3000056711847105,0.366420945574843,0.010456475583864118,0.399988657630579,0.8617986830569926,0.889657377713731,0.9000170135541314,1.0,473,0.75721437505069,0.9000170135541314,0.9849462365591398,465,0.9000170135541318,0.9000170135541314,1.0,473,0.8985370981207278,0.9000170135541314,1.0,473,0.6033079483411292,0.855643340518038,0.15209441222559245,0.5068456495361711,0.019373673036093497,-0.014003343821384934,0.0920700742155775,B_ATTENUATED
lastfm/weighted_ngcf/seed_2/kl_lam0.5,lastfm,weighted_ngcf,2,kl_lam0.5,kl,0.5,0.14134896986268525,0.14927459306440047,0.4196210333163438,0.010350318471337579,0.011020062164441501,0.8648242179574754,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9978768577494692,0.2,0.06874347021456542,0.18973018778299852,0.21548408613309503,0.2517724322616895,0.036984633951885684,0.8392420666326876,0.8392420666326876,0.9826993310013502,0.4278397631203296,"[0.31546707257896356, 0.15954084069096108, 0.2110392506148717, 0.3139528361152036]","[0.9392250530785563, 0.040339702760084924, 0.010084925690021231, 0.010350318471337579]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.19921281493200324, 0.46519686625636236, 1.172486237839679, 2.1631040809719555]",kl_projection,0.31546707257896356,0.9392250530785563,0.09998298644586855,0.15954084069096108,0.040339702760084924,0.20002268473884194,0.2110392506148717,0.010084925690021231,0.3000056711847105,0.3139528361152036,0.010350318471337579,0.399988657630579,0.8648242179574754,0.8907144961356213,0.9000170135541314,1.0,473,0.7683973658871532,0.9000170135541314,0.9913978494623656,465,0.9000170135541318,0.9000170135541314,1.0,473,0.8985370981207278,0.9000170135541314,1.0,473,0.6033079483411292,0.855643340518038,0.15209441222559245,0.3878238622080342,0.016401273885350398,-0.010745442362907198,0.0706498168188397,B_ATTENUATED
lastfm/weighted_ngcf/seed_2/kl_lam2.0,lastfm,weighted_ngcf,2,kl_lam2.0,kl,2.0,0.14852861668199233,0.15625442321302033,0.4234957679235625,0.010456475583864118,0.011041981951672662,0.8692300662372702,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9957537154989384,0.2,0.07347926369844819,0.1927932942524443,0.43542876203901726,0.5275121882593458,0.12682565655395558,0.846991535847125,0.846991535847125,0.9909789771662497,0.43722004537639103,"[0.5354117484848858, 0.17606257742114306, 0.13576585128932275, 0.1527598228046484]","[0.9469745222929936, 0.03561571125265393, 0.006953290870488323, 0.010456475583864118]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.5087606794269989, 0.7724926662248343, 1.1350042046451214, 1.583742449703046]",kl_projection,0.5354117484848858,0.9469745222929936,0.09998298644586855,0.17606257742114306,0.03561571125265393,0.20002268473884194,0.13576585128932275,0.006953290870488323,0.3000056711847105,0.1527598228046484,0.010456475583864118,0.399988657630579,0.8692300662372702,0.894942921863904,0.9000170135541314,1.0,473,0.781516877262757,0.9000170135541314,0.9827956989247312,465,0.9000170135541318,0.9000170135541314,1.0,473,0.8989599311017004,0.9000170135541314,1.0,473,0.6033079483411292,0.855643340518038,0.15209441222559245,0.16787918630211196,0.008651804670912977,-0.00356579554360012,0.023444618979895138,B_ATTENUATED
lastfm/weighted_ngcf/seed_2/kl_lam8.0,lastfm,weighted_ngcf,2,kl_lam8.0,kl,8.0,0.15095635450387584,0.15828025477706834,0.42660086346496384,0.00886411889596603,0.009299476556399644,0.8744318761278406,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9984076433121019,0.2,0.07228313747645204,0.19960258422733274,0.5641472647714693,0.682471173029374,0.2052109570082336,0.8532017269299277,0.8532017269299277,0.9978006475717343,0.4452284912850748,"[0.6641302512173378, 0.16434373578078126, 0.09318404613833756, 0.0783419668635434]","[0.9531847133757961, 0.03190021231422505, 0.006050955414012739, 0.00886411889596603]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.8576154641041268, 0.9799279911312718, 1.0586738499892618, 1.1037826947753397]",kl_projection,0.6641302512173378,0.9531847133757961,0.09998298644586855,0.16434373578078126,0.03190021231422505,0.20002268473884194,0.09318404613833756,0.006050955414012739,0.3000056711847105,0.0783419668635434,0.00886411889596603,0.399988657630579,0.8744318761278406,0.8968457182375589,0.9000170135541314,1.0,473,0.8004420109167257,0.9000170135541314,0.9935483870967742,465,0.9000170135541318,0.9000170135541314,1.0,473,0.8991713475921865,0.9000170135541314,1.0,473,0.6033079483411292,0.855643340518038,0.15209441222559245,0.03916068356965996,0.0024416135881103473,-0.001138057721716601,0.007482574179178843,B_ATTENUATED
lastfm/weighted_ngcf/seed_2/legacy_a0.1,lastfm,weighted_ngcf,2,legacy_a0.1,legacy,0.1,0.15124789890069837,0.1576786978060847,0.42564544945222493,0.007855626326963907,0.008258006918861981,0.871990256519364,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9962845010615711,0.2,0.07523067926942859,0.19436721540894894,0.5402724050551676,0.6565610662872613,0.1915487873112064,0.8512908989044499,0.8512908989044499,0.9959797783942621,0.4437213531899355,"[0.6402553915010362, 0.17318371651477596, 0.10095560195540715, 0.08560529002878065]","[0.9512738853503184, 0.03407643312101911, 0.006794055201698514, 0.007855626326963907]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.822771259514536, 1.0276248353803854, 1.1413992226745917, 1.2002625095275918]",legacy_inverse_power,0.6402553915010362,0.9512738853503184,0.09998298644586855,0.17318371651477596,0.03407643312101911,0.20002268473884194,0.10095560195540715,0.006794055201698514,0.3000056711847105,0.08560529002878065,0.007855626326963907,0.399988657630579,0.871990256519364,0.896000052275614,0.9000170135541314,1.0,473,0.7914097284600172,0.9000170135541314,0.9849462365591398,465,0.9000170135541318,0.9000170135541314,1.0,473,0.8991713475921865,0.9000170135541314,1.0,473,0.6033079483411292,0.855643340518038,0.15209441222559245,0.06303554328596161,0.004352441613588165,-0.000846513324894077,0.0055657095649148175,B_ATTENUATED
lastfm/weighted_ngcf/seed_2/legacy_a0.2,lastfm,weighted_ngcf,2,legacy_a0.2,legacy,0.2,0.15027408348377858,0.15845718329794592,0.42299152163906145,0.0101380042462845,0.010717091235540236,0.8700791997199808,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9973460721868365,0.2,0.07475243409752833,0.19303889921894954,0.4709132814066078,0.5794739430061824,0.15313594380733853,0.8459830432781229,0.8459830432781229,0.9901706220655663,0.43774248295547413,"[0.5708962678524764, 0.1928708052841072, 0.12487998614602318, 0.11135294071739327]","[0.9459660297239915, 0.03805732484076433, 0.00583864118895966, 0.0101380042462845]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.6769525454831359, 1.0560128022905644, 1.302792185522162, 1.4406300917774726]",legacy_inverse_power,0.5708962678524764,0.9459660297239915,0.09998298644586855,0.1928708052841072,0.03805732484076433,0.20002268473884194,0.12487998614602318,0.00583864118895966,0.3000056711847105,0.11135294071739327,0.0101380042462845,0.399988657630579,0.8700791997199808,0.8936744229209863,0.9000170135541314,1.0,473,0.7862475600185137,0.9000170135541314,0.989247311827957,465,0.8998055970636454,0.9000170135541314,1.0,473,0.8991713475921865,0.9000170135541314,1.0,473,0.6033079483411292,0.855643340518038,0.15209441222559245,0.1323946669345214,0.009660297239915128,-0.0018203287418138703,0.011968413008585001,B_ATTENUATED
lastfm/weighted_ngcf/seed_2/legacy_a0.4,lastfm,weighted_ngcf,2,legacy_a0.4,legacy,0.4,0.14564564407610367,0.15322894550601412,0.4182144515753672,0.009182590233545647,0.009806144428058909,0.8647709979226127,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9973460721868365,0.2,0.0731173165179982,0.18870977407947648,0.34619266106147284,0.4125035787240008,0.08431532363081717,0.8364289031507344,0.8364289031507344,0.9804326792779053,0.4287581127337883,"[0.4231783797482571, 0.22301995249792628, 0.17814598085133365, 0.175655686902483]","[0.9364118895966029, 0.04654989384288747, 0.007855626326963907, 0.009182590233545647]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.4582647488360972, 1.1151630386015705, 1.6972674786576114, 2.075415061334769]",legacy_inverse_power,0.4231783797482571,0.9364118895966029,0.09998298644586855,0.22301995249792628,0.04654989384288747,0.20002268473884194,0.17814598085133365,0.007855626326963907,0.3000056711847105,0.175655686902483,0.009182590233545647,0.399988657630579,0.8647709979226127,0.8909259605853863,0.9000170135541314,1.0,473,0.7681816901228086,0.9000170135541314,0.989247311827957,465,0.9000170135541318,0.9000170135541314,1.0,473,0.8983256816302415,0.9000170135541314,1.0,473,0.6033079483411292,0.855643340518038,0.15209441222559245,0.2571152872796564,0.01921443736730366,-0.006448768149488776,0.04239977034740572,B_ATTENUATED
