dataset,model,model_raw,seed,label,family,F_out,OutputGain,Lexp_mean,Lexp_median,Lexp_Q75,Lexp_Q90,Lexp_Q95,l_exp_std,n_users,delta_Lexp_mean,delta_l_exp_median,delta_l_exp_p75,delta_l_exp_p90,delta_l_exp_p95,delta_l_exp_std,delta_F_out,model_short,dataset_name,Q25_available,Lexp_Q25
ml1m,itemknn,weighted_itemknn,0,kl_lam8.0,kl,0.7301839726881485,0.013658940397351,0.8057689274095724,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1236648067460012,6040,0.0068846079638127,0.0,0.0,0.0,0.0,-0.0038252957721017,0.013658940397351,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,0,legacy_a0.1,legacy,0.719604502489473,0.0242384105960264,0.8006218769930522,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1270251117078635,6040,0.0120316583803329,0.0,0.0,0.0,0.0,-0.007185600733964,0.0242384105960264,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,0,legacy_a0.2,legacy,0.6887435753371552,0.0550993377483443,0.7860085313805812,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1345254814545366,6040,0.0266450039928038,0.0999999999999999,0.0,0.0,0.0,-0.0146859704806371,0.0550993377483443,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,0,legacy_a0.4,legacy,0.6225104196999769,0.1213324933855226,0.7429944511636297,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1594260708781827,6040,0.0696590842097554,0.1998920960345291,0.0,0.0,0.0,-0.0395865599042832,0.1213324933855226,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,0,legacy_a0.8,legacy,0.3746461812893809,0.3691967317961186,0.5917840688012834,0.6000269759913677,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.2107113803472969,6040,0.2208694665721017,0.2998920960345291,0.1998920960345291,0.0,0.0,-0.0908718693733974,0.3691967317961186,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,1,baseline,baseline,0.7416243700391421,0.0,0.8120902998979914,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1188446060147444,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,1,kl_lam0.1,kl,0.3532634428868241,0.3883609271523179,0.5936015538885623,0.6000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.2248671894868089,6040,0.2184887460094291,0.2998920960345291,0.0999999999999999,0.0,0.0,-0.1060225834720644,0.3883609271523179,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,1,kl_lam0.5,kl,0.5484786746749035,0.1931456953642385,0.6936493648136601,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.211253480766647,6040,0.1184409350843312,0.1998920960345291,0.0,0.0,0.0,-0.0924088747519025,0.1931456953642385,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,1,kl_lam2.0,kl,0.692468740900069,0.049155629139073,0.7851130267240963,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1406171853071135,6040,0.026977273173895,0.0999999999999999,0.0,0.0,0.0,-0.021772579292369,0.049155629139073,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,1,kl_lam8.0,kl,0.7279819859331818,0.0136423841059603,0.8049244672241704,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1230104453919549,6040,0.0071658326738209,0.0,0.0,0.0,0.0,-0.0041658393772104,0.0136423841059603,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,1,legacy_a0.1,legacy,0.7174356283172877,0.0241887417218543,0.7998275055068537,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.125848639045051,6040,0.0122627943911377,0.0,0.0,0.0,0.0,-0.0070040330303065,0.0241887417218543,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,1,legacy_a0.2,legacy,0.6878164230192745,0.0538079470198675,0.7854461802174872,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1336632142035663,6040,0.0266441196805041,0.0999999999999999,0.0,0.0,0.0,-0.0148186081888218,0.0538079470198675,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,1,legacy_a0.4,legacy,0.6242322740046127,0.1173920960345293,0.7429612403239263,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1586236124793938,6040,0.0691290595740651,0.1998920960345291,0.0,0.0,0.0,-0.0397790064646493,0.1173920960345293,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,1,legacy_a0.8,legacy,0.3804077706933544,0.3612165993457876,0.5932079232595572,0.6000269759913677,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.2102273708491585,6040,0.2188823766384342,0.2998920960345291,0.1998920960345291,0.0,0.0,-0.091382764834414,0.3612165993457876,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,2,baseline,baseline,0.7451674163967579,0.0,0.8124382365919497,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1192468809042355,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,2,kl_lam0.1,kl,0.3530647673901353,0.3921026490066225,0.592657027960347,0.6000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.2254832550032242,6040,0.2197812086316026,0.2998920960345291,0.0999999999999999,0.0,0.0,-0.1062363740989886,0.3921026490066225,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,2,kl_lam0.5,kl,0.5505978799729168,0.1945695364238411,0.6920916219002173,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.2150092202861282,6040,0.1203466146917323,0.1998920960345291,0.0,0.0,0.0,-0.0957623393818927,0.1945695364238411,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,2,kl_lam2.0,kl,0.6960614561318572,0.0491059602649006,0.7849301527269869,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1427655490802233,6040,0.0275080838649628,0.0999999999999999,0.0,0.0,0.0,-0.0235186681759877,0.0491059602649006,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,2,kl_lam8.0,kl,0.7323362905689433,0.0128311258278145,0.8060003671235911,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1235470159136002,6040,0.0064378694683585,0.0,0.0,0.0,0.0,-0.0043001350093647,0.0128311258278145,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,2,legacy_a0.1,legacy,0.7215415885821883,0.0236258278145695,0.8008039158063229,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1263907569276655,6040,0.0116343207856267,0.0,0.0,0.0,0.0,-0.00714387602343,0.0236258278145695,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,2,legacy_a0.2,legacy,0.6923197342775526,0.0528476821192053,0.7857601423474828,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1355230105370068,6040,0.0266780942444668,0.0999999999999999,0.0,0.0,0.0,-0.0162761296327713,0.0528476821192053,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,2,legacy_a0.4,legacy,0.6238845918854075,0.1212828245113504,0.7439702093944337,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1605838710528245,6040,0.0684680271975159,0.1998920960345291,0.0,0.0,0.0,-0.0413369901485889,0.1212828245113504,ItemKNN,MovieLens-1M,False,
ml1m,itemknn,weighted_itemknn,2,legacy_a0.8,legacy,0.377692538905275,0.3674748774914829,0.5907405668888464,0.6000269759913677,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.2128845718058161,6040,0.2216976697031033,0.2998920960345291,0.1998920960345291,0.0,0.0,-0.0936376909015806,0.3674748774914829,ItemKNN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,0,baseline,baseline,0.7906806614298704,0.0,0.8284240750897264,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1102987613652234,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,0,kl_lam0.1,kl,0.756260131628546,0.0344205298013243,0.8027844448573219,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1397154326270386,6040,0.0256396302324044,0.0,0.0,0.0,0.0,-0.0294166712618152,0.0344205298013243,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,0,kl_lam0.5,kl,0.7714919197080161,0.0191887417218542,0.8136097717402372,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1278793303297376,6040,0.0148143033494891,0.0,0.0,0.0,0.0,-0.0175805689645141,0.0191887417218542,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,0,kl_lam2.0,kl,0.7792733766616585,0.0114072847682118,0.820678535507372,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1172244678562867,6040,0.0077455395823543,0.0,0.0,0.0,0.0,-0.0069257064910632,0.0114072847682118,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,0,kl_lam8.0,kl,0.7865415885821884,0.004139072847682,0.8259251067874095,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.11235871700533,6040,0.0024989683023168,0.0,0.0,0.0,0.0,-0.0020599556401066,0.004139072847682,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,0,legacy_a0.1,legacy,0.7836276812974201,0.0070529801324502,0.8242703038997279,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1133430386248329,6040,0.0041537711899984,0.0,0.0,0.0,0.0,-0.0030442772596094,0.0070529801324502,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,0,legacy_a0.2,legacy,0.7770382773239102,0.0136423841059601,0.8202817919204225,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1161306869763699,6040,0.0081422831693038,0.0,0.0,0.0,0.0,-0.0058319256111464,0.0136423841059601,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,0,legacy_a0.4,legacy,0.7645382773239102,0.0261423841059601,0.8129166406136947,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.122477232676693,6040,0.0155074344760316,0.0,0.0,0.0,0.0,-0.0121784713114695,0.0261423841059601,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,0,legacy_a0.8,legacy,0.7442402640788771,0.0464403973509932,0.7987141384565087,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1381882344547448,6040,0.0297099366332176,0.0,0.0,0.0,0.0,-0.0278894730895213,0.0464403973509932,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,1,baseline,baseline,0.7873197342775525,0.0,0.8269675814683871,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1097782659227848,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,1,kl_lam0.1,kl,0.7536442375888108,0.0336754966887417,0.8025201069392611,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1369201778491904,6040,0.0244474745291259,0.0,0.0,0.0,0.0,-0.0271419119264056,0.0336754966887417,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,1,kl_lam0.5,kl,0.7664256945424532,0.0208940397350992,0.8109946860869984,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1279119169948806,6040,0.0159728953813886,0.0,0.0,0.0,0.0,-0.0181336510720957,0.0208940397350992,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,1,kl_lam2.0,kl,0.777104502489473,0.0102152317880794,0.8203470791790008,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1162193713685358,6040,0.0066205022893862,0.0,0.0,0.0,0.0,-0.0064411054457509,0.0102152317880794,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,1,kl_lam8.0,kl,0.7840250322907976,0.0032947019867549,0.8247497440853799,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1118052076542918,6040,0.0022178373830071,0.0,0.0,0.0,0.0,-0.0020269417315069,0.0032947019867549,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,1,legacy_a0.1,legacy,0.7809455620921222,0.0063741721854303,0.8232106476560365,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1129367819723598,6040,0.0037569338123506,0.0,0.0,0.0,0.0,-0.0031585160495749,0.0063741721854303,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,1,legacy_a0.2,legacy,0.7745548336153009,0.0127649006622516,0.8196689634966601,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1158439570396535,6040,0.007298617971727,0.0,0.0,0.0,0.0,-0.0060656911168686,0.0127649006622516,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,1,legacy_a0.4,legacy,0.7615747011649698,0.0257450331125826,0.8116917162268625,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1220729770169639,6040,0.0152758652415245,0.0,0.0,0.0,0.0,-0.0122947110941791,0.0257450331125826,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,1,legacy_a0.8,legacy,0.7418727144100028,0.0454470198675497,0.7986979707265829,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1359234970283614,6040,0.0282696107418042,0.0,0.0,0.0,0.0,-0.0261452311055766,0.0454470198675497,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,2,baseline,baseline,0.7881806614298705,0.0,0.8271329389360025,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1097383185688886,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,2,kl_lam0.1,kl,0.7541574826219235,0.034023178807947,0.8009145307696017,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1392123860065192,6040,0.0262184081664007,0.0,0.0,0.0,0.0,-0.0294740674376305,0.034023178807947,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,2,kl_lam0.5,kl,0.7696872839464267,0.0184933774834438,0.8123184837349063,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1265942801995129,6040,0.0148144552010961,0.0,0.0,0.0,0.0,-0.0168559616306242,0.0184933774834438,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,2,kl_lam2.0,kl,0.7782303303040425,0.0099503311258279,0.819916700461093,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1163657585524111,6040,0.0072162384749094,0.0,0.0,0.0,0.0,-0.0066274399835224,0.0099503311258279,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,2,kl_lam8.0,kl,0.7847203965292082,0.0034602649006623,0.8248657319158135,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.110880690392741,6040,0.002267207020189,0.0,0.0,0.0,0.0,-0.0011423718238523,0.0034602649006623,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,2,legacy_a0.1,legacy,0.781624370039142,0.0065562913907285,0.8230782821831615,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.112214789222301,6040,0.004054656752841,0.0,0.0,0.0,0.0,-0.0024764706534123,0.0065562913907285,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,2,legacy_a0.2,legacy,0.7759621183835128,0.0122185430463577,0.8194538121006079,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1148553086692587,6040,0.0076791268353946,0.0,0.0,0.0,0.0,-0.00511699010037,0.0122185430463577,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,2,legacy_a0.4,legacy,0.7628826481848373,0.0252980132450332,0.8115428033950446,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1217821515994404,6040,0.0155901355409578,0.0,0.0,0.0,0.0,-0.0120438330305518,0.0252980132450332,LightGCN,MovieLens-1M,False,
ml1m,lightgcn,weighted_lightgcn,2,legacy_a0.8,legacy,0.7417568203702678,0.0464238410596027,0.7966294526017539,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1376732230391746,6040,0.0305034863342485,0.0,0.0,0.0,0.0,-0.0279349044702859,0.0464238410596027,LightGCN,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,0,baseline,baseline,0.6554819859331817,0.0,0.7379571939252211,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.143273033073187,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,0,kl_lam0.1,kl,0.5752005289795393,0.0802814569536424,0.6500768324469367,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.259375044128926,6040,0.0878803614782843,0.0,0.0,0.0,0.0,-0.116102011055739,0.0802814569536424,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,0,kl_lam0.5,kl,0.7104323170590094,-0.0549503311258277,0.7528621169543211,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.2057572829187739,6040,-0.0149049230291,-0.1998920960345291,0.0,0.0,0.0,-0.0624842498455869,-0.0549503311258277,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,0,kl_lam2.0,kl,0.6253912144019637,0.030090771531218,0.7109105692291476,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1678960850243183,6040,0.0270466246960734,0.0,0.0,0.0,0.0,-0.0246230519511312,0.030090771531218,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,0,kl_lam8.0,kl,0.6420302872496458,0.0134516986835359,0.7228299914069855,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1452583646140168,6040,0.0151272025182356,0.0,0.0,0.0,0.0,-0.0019853315408298,0.0134516986835359,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,0,legacy_a0.1,legacy,0.6308879031436856,0.0245940827894961,0.7082647604228264,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.149536094408322,6040,0.0296924335023947,0.0,0.0999999999999999,0.0,0.0,-0.006263061335135,0.0245940827894961,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,0,legacy_a0.2,legacy,0.6403249892364008,0.0151569966967809,0.7328269945708583,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1513020632629768,6040,0.0051301993543627,0.0,0.0,0.0,0.0,-0.0080290301897898,0.0151569966967809,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,0,legacy_a0.4,legacy,0.6096130687065995,0.0458689172265822,0.7060787046879271,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1706867929756669,6040,0.0318784892372939,0.0,0.0,0.0,0.0,-0.0274137599024799,0.0458689172265822,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,0,legacy_a0.8,legacy,0.5232799991782148,0.1322019867549669,0.6443923211322056,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.2326256004662395,6040,0.0935648727930155,0.0,0.0,0.0,0.0,-0.0893525673930525,0.1322019867549669,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,1,baseline,baseline,0.6815747011649698,0.0,0.7536142111666312,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1407990005465998,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,1,kl_lam0.1,kl,0.5347700654033803,0.1468046357615894,0.6284117929744515,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.2558000564987968,6040,0.1252024181921797,0.0998920960345292,0.0,0.0,0.0,-0.115001055952197,0.1468046357615894,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,1,kl_lam0.5,kl,0.5430813236815261,0.1384933774834437,0.6378555962676662,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.2287952539923175,6040,0.115758614898965,0.0998920960345292,0.0999999999999999,0.0,0.0,-0.0879962534457177,0.1384933774834437,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,1,kl_lam2.0,kl,0.6721045024894731,0.0094701986754967,0.7433957636974616,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1689315574540135,6040,0.0102184474691695,0.0,0.0,0.0,0.0,-0.0281325569074137,0.0094701986754967,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,1,kl_lam8.0,kl,0.6529488733504003,0.0286258278145694,0.735936870820731,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.151243495905294,6040,0.0176773403459001,0.0998920960345292,0.0,0.0,0.0,-0.0104444953586942,0.0286258278145694,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,1,legacy_a0.1,legacy,0.6327422077794471,0.0488324933855226,0.7231930641331863,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1591214799787801,6040,0.0304211470334448,0.0998920960345292,0.0,0.0,0.0,-0.0183224794321803,0.0488324933855226,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,1,legacy_a0.2,legacy,0.691078012423248,-0.0095033112582781,0.7606952034543559,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1480678558791465,6040,-0.0070809922877247,0.0,0.0,0.0,0.0,-0.0072688553325467,-0.0095033112582781,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,1,legacy_a0.4,legacy,0.6002256514880564,0.0813490496769133,0.693876365101285,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1796697174460662,6040,0.0597378460653461,0.0998920960345292,0.0,0.0,0.0,-0.0388707168994664,0.0813490496769133,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,1,legacy_a0.8,legacy,0.4847951879118974,0.1967795132530723,0.595108288060712,0.6000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.2205693486989162,6040,0.1585059231059191,0.1998920960345291,0.0999999999999999,0.0,0.0,-0.0797703481523164,0.1967795132530723,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,2,baseline,baseline,0.669736952820599,0.0,0.7517632606648955,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1350257185118314,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,2,kl_lam0.1,kl,0.408263442886824,0.2614735099337749,0.5436321698522751,0.5999190720258969,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.2435545227571709,6040,0.2081310908126203,0.1001079039654707,0.1998920960345291,0.0,0.0,-0.1085288042453394,0.261473509933775,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,2,kl_lam0.5,kl,0.5504819859331817,0.1192549668874173,0.6361015940845759,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.2273161603215923,6040,0.1156616665803196,0.0,0.0999999999999999,0.0,0.0,-0.0922904418097608,0.1192549668874173,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,2,kl_lam2.0,kl,0.6229739958589173,0.0467629569616816,0.7012111594852766,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.1697745545457373,6040,0.0505521011796189,0.0,0.0999999999999999,0.0,0.0,-0.0347488360339058,0.0467629569616816,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,2,kl_lam8.0,kl,0.6565170422165333,0.0132199106040656,0.7395485675033988,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.138368841045488,6040,0.0122146931614967,0.0,0.0,0.0,0.0,-0.0033431225336565,0.0132199106040656,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,2,legacy_a0.1,legacy,0.6503581018191822,0.0193788510014167,0.7335239577173666,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1435815264831222,6040,0.0182393029475289,0.0,0.0,0.0,0.0,-0.0085558079712908,0.0193788510014167,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,2,legacy_a0.2,legacy,0.6320137309582552,0.0377232218623437,0.7105170547219596,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.1535774740329918,6040,0.0412462059429359,0.0,0.0999999999999999,0.0,0.0,-0.0185517555211603,0.0377232218623437,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,2,legacy_a0.4,legacy,0.6024110819516326,0.0673258708689663,0.684395465353716,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.1741812399614871,6040,0.0673677953111795,0.0,0.0999999999999999,0.0,0.0,-0.0391555214496557,0.0673258708689663,NeuMF,MovieLens-1M,False,
ml1m,neumf,weighted_neumf,2,legacy_a0.8,legacy,0.4126759826138842,0.2570609702067147,0.5289929960679366,0.5001079039654707,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.2188027142555873,6040,0.2227702645969589,0.1999190720258969,0.1998920960345291,0.0999999999999999,0.0,-0.0837769957437558,0.2570609702067147,NeuMF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,0,baseline,baseline,0.6685534660575929,0.0,0.7546123719756966,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1286151815584388,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,0,kl_lam0.1,kl,0.679422383284175,-0.0108689172265821,0.7647412493278333,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1256021382974517,6040,-0.0101288773521366,-0.0998920960345292,0.0,0.0,0.0,0.003013043260987,-0.0108689172265821,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,0,kl_lam0.5,kl,0.6703581018191822,-0.0018046357615892,0.7581874232926074,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1263577198602351,6040,-0.0035750513169107,0.0,0.0,0.0,0.0,0.0022574616982036,-0.0018046357615892,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,0,kl_lam2.0,kl,0.6813098005027182,-0.0127563344451252,0.7668108438125829,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1203577851842928,6040,-0.0121984718368862,-0.0998920960345292,0.0,0.0,0.0,0.0082573963741459,-0.0127563344451252,NGCF,MovieLens-1M,False,
