dataset,model,model_raw,seed,label,family,user_group,F_out,OutputGain,l_exp_mean,l_exp_median,l_exp_p75,l_exp_p90,l_exp_p95,l_exp_std,n_users,delta_l_exp_mean,delta_l_exp_median,delta_l_exp_p75,delta_l_exp_p90,delta_l_exp_p95,delta_l_exp_std
ml1m,bpr,weighted_bpr,0,kl_lam2.0,kl,semi_mainstream,0.6355978799729167,0.0322682119205298,0.7830076443885471,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12023491227393329,1510,0.010526639238098046,0.0,0.0,0.0,0.0,-0.014839009584687993
ml1m,bpr,weighted_bpr,0,kl_lam2.0,kl,mainstream,0.6355978799729167,0.0322682119205298,0.863331808085906,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.07535451910174772,1511,-0.001719714986421872,0.0,0.0,0.0,0.0,-0.0029328278211027403
ml1m,bpr,weighted_bpr,0,kl_lam8.0,kl,niche,0.647601191231195,0.0202649006622516,0.5948571675781119,0.6000269759913677,0.7000269759913677,0.7000269759913677,0.7999190720258968,0.1472170254973435,1509,0.020605116714513816,0.0,0.0,0.0998920960345292,0.0,-0.0038069800004127963
ml1m,bpr,weighted_bpr,0,kl_lam8.0,kl,semi_niche,0.647601191231195,0.0202649006622516,0.71257409911801,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.12022461075968172,1510,0.014565159524579596,0.0,0.0,0.0,0.0,-0.0030528435333296994
ml1m,bpr,weighted_bpr,0,kl_lam8.0,kl,semi_mainstream,0.647601191231195,0.0202649006622516,0.7836040639063022,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1099998221177986,1510,0.009930219720342914,0.0,0.0,0.0,0.0,-0.004603919428553302
ml1m,bpr,weighted_bpr,0,kl_lam8.0,kl,mainstream,0.647601191231195,0.0202649006622516,0.857246088704415,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.07635644805697216,1511,0.0043660043950691785,0.0,0.0,0.0,0.0,-0.003934756776327181
ml1m,bpr,weighted_bpr,0,legacy_a0.1,legacy,niche,0.6533627806351685,0.014503311258278,0.5992314613353956,0.6000269759913677,0.7000269759913677,0.7000269759913677,0.7999190720258968,0.14653830443683846,1509,0.016230822957230107,0.0,0.0,0.0998920960345292,0.0,-0.0031282589399077576
ml1m,bpr,weighted_bpr,0,legacy_a0.1,legacy,semi_niche,0.6533627806351685,0.014503311258278,0.7217764851533791,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.11942929299440912,1510,0.005362773489210437,0.0,0.0,0.0,0.0,-0.0022575257680571004
ml1m,bpr,weighted_bpr,0,legacy_a0.1,legacy,semi_mainstream,0.6533627806351685,0.014503311258278,0.7898936502803895,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.10909619005594205,1510,0.0036406333462556395,0.0,0.0,0.0,0.0,-0.003700287366696753
ml1m,bpr,weighted_bpr,0,legacy_a0.1,legacy,mainstream,0.6533627806351685,0.014503311258278,0.863267215672426,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.07501114069647834,1511,-0.0016551225729418695,0.0,0.0,0.0,0.0,-0.0025894494158333614
ml1m,bpr,weighted_bpr,0,legacy_a0.2,legacy,niche,0.6291991614218312,0.0386669304716154,0.5588154733142374,0.6000269759913677,0.7000269759913677,0.7000269759913677,0.7999190720258968,0.15299315718887788,1509,0.05664681097838831,0.0,0.0,0.0998920960345292,0.0,-0.009583111691947171
ml1m,bpr,weighted_bpr,0,legacy_a0.2,legacy,semi_niche,0.6291991614218312,0.0386669304716154,0.6953604510528676,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.12636683371697655,1510,0.03177880758972196,0.0,0.0,0.0,0.0,-0.009195066490624529
ml1m,bpr,weighted_bpr,0,legacy_a0.2,legacy,semi_mainstream,0.6291991614218312,0.0386669304716154,0.7691071840102044,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.11658897831057664,1510,0.02442709961644074,0.0,0.0,0.0,0.0,-0.011193075621331344
ml1m,bpr,weighted_bpr,0,legacy_a0.2,legacy,mainstream,0.6291991614218312,0.0386669304716154,0.8537393169450465,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.08347050125096164,1511,0.00787277615443771,0.0,0.0,0.0,0.0,-0.011048809970316667
ml1m,bpr,weighted_bpr,0,legacy_a0.4,legacy,niche,0.5728912144019638,0.0949748774914828,0.47447029003034213,0.5000269759913676,0.6000269759913677,0.7000269759913677,0.7000269759913677,0.1607212808843001,1509,0.1409919942622836,0.10000000000000009,0.09999999999999998,0.0998920960345292,0.0998920960345292,-0.017311235387369395
ml1m,bpr,weighted_bpr,0,legacy_a0.4,legacy,semi_niche,0.5728912144019638,0.0949748774914828,0.6278270213682008,0.699919072025897,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.15210287663404376,1510,0.09931223727438876,0.00010790396547066816,0.0998920960345292,0.09999999999999998,0.0,-0.03493110940769174
ml1m,bpr,weighted_bpr,0,legacy_a0.4,legacy,semi_mainstream,0.5728912144019638,0.0949748774914828,0.7252799697011383,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.13503643266075854,1510,0.06825431392550685,0.0998920960345292,0.09999999999999998,0.0,0.0,-0.029640529971513244
ml1m,bpr,weighted_bpr,0,legacy_a0.4,legacy,mainstream,0.5728912144019638,0.0949748774914828,0.8304513417208255,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.10434564834126155,1511,0.031160751378658702,0.0,0.0,0.0,0.0,-0.03192395706061657
ml1m,bpr,weighted_bpr,0,legacy_a0.8,legacy,niche,0.3922786316205067,0.2755874602729399,0.339282942753514,0.3001348799568384,0.4001348799568384,0.5001132991637443,0.6000269759913677,0.1433084539318994,1509,0.2761793415391117,0.29989209603452927,0.29989209603452927,0.2998057728621526,0.19989209603452918,0.0001015915650313115
ml1m,bpr,weighted_bpr,0,legacy_a0.8,legacy,semi_niche,0.3922786316205067,0.2755874602729399,0.48759211586456264,0.5000269759913676,0.6000269759913677,0.7000269759913677,0.7999190720258968,0.1846884941756456,1510,0.2395471427780269,0.20000000000000007,0.19989209603452918,0.19989209603452918,0.09999999999999998,-0.06751672694929357
ml1m,bpr,weighted_bpr,0,legacy_a0.8,legacy,semi_mainstream,0.3922786316205067,0.2755874602729399,0.6060365480020794,0.6000269759913677,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.1974812857021788,1510,0.18749773562456573,0.19989209603452918,0.19989209603452918,0.0,0.0,-0.0920853830129335
ml1m,bpr,weighted_bpr,0,legacy_a0.8,legacy,mainstream,0.3922786316205067,0.2755874602729399,0.7603212803080441,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.16980836916252393,1511,0.10129081279144003,0.09999999999999998,0.0,0.0,0.0,-0.09738667788187895
ml1m,bpr,weighted_bpr,1,baseline,baseline,niche,0.6776343038139765,0.0,0.6246701787297972,0.7000269759913675,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.14749197139070463,1509,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,bpr,weighted_bpr,1,baseline,baseline,semi_niche,0.6776343038139765,0.0,0.7370029316292604,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.11248422655405242,1510,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,bpr,weighted_bpr,1,baseline,baseline,semi_mainstream,0.6776343038139765,0.0,0.8028038773967989,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.10145960094834099,1510,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,bpr,weighted_bpr,1,baseline,baseline,mainstream,0.6776343038139765,0.0,0.8644561409835649,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.07163134640952781,1511,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,bpr,weighted_bpr,1,kl_lam0.1,kl,niche,0.4127998667278836,0.2648344370860928,0.33354118611771505,0.30002697599136763,0.4000539519827354,0.5999190720258969,0.5999460480172647,0.16053450271275002,1509,0.2911289926120822,0.3999999999999999,0.29997302400863224,0.19999999999999996,0.2999730240086321,-0.013042531322045386
ml1m,bpr,weighted_bpr,1,kl_lam0.1,kl,semi_niche,0.4127998667278836,0.2648344370860928,0.4709388002293852,0.4001348799568384,0.6000269759913677,0.7999190720258968,0.8999190720258968,0.22162861928184774,1510,0.2660641313998752,0.29989209603452927,0.19989209603452918,0.09999999999999998,0.0,-0.10914439272779532
ml1m,bpr,weighted_bpr,1,kl_lam0.1,kl,semi_mainstream,0.4127998667278836,0.2648344370860928,0.6403130108243398,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.21894704037150023,1510,0.16249086657245915,0.0998920960345292,0.09999999999999998,0.0,0.0,-0.11748743942315924
ml1m,bpr,weighted_bpr,1,kl_lam0.1,kl,mainstream,0.4127998667278836,0.2648344370860928,0.7917382411189446,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.16877164016624777,1511,0.0727178998646203,0.0,0.0,0.0,0.0,-0.09714029375671995
ml1m,bpr,weighted_bpr,1,kl_lam0.5,kl,niche,0.5195051647411287,0.1581291390728477,0.3723138375037072,0.3001348799568384,0.5000269759913676,0.6000269759913677,0.7000269759913677,0.18295216619628604,1509,0.25235634122609,0.39989209603452913,0.20000000000000007,0.19989209603452918,0.19989209603452918,-0.03546019480558141
ml1m,bpr,weighted_bpr,1,kl_lam0.5,kl,semi_niche,0.5195051647411287,0.1581291390728477,0.581256455926411,0.6000269759913677,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.20753658664392902,1510,0.1557464757028495,0.09999999999999998,0.0998920960345292,0.0,0.0,-0.0950523600898766
ml1m,bpr,weighted_bpr,1,kl_lam0.5,kl,semi_mainstream,0.5195051647411287,0.1581291390728477,0.7267908038666778,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.17109537269637798,1510,0.0760130735301211,0.0998920960345292,0.0,0.0,0.0,-0.06963577174803699
ml1m,bpr,weighted_bpr,1,kl_lam0.5,kl,mainstream,0.5195051647411287,0.1581291390728477,0.8355417702070438,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12249667598666171,1511,0.028914370776521148,0.0,0.0,0.0,0.0,-0.0508653295771339
ml1m,bpr,weighted_bpr,1,kl_lam2.0,kl,niche,0.6284455620921221,0.0491887417218543,0.5370740577665202,0.6000269759913677,0.7000269759913677,0.7000269759913677,0.7999190720258968,0.18293956496428918,1509,0.08759612096327707,0.09999999999999987,0.0,0.0998920960345292,0.09999999999999998,-0.03544759357358454
ml1m,bpr,weighted_bpr,1,kl_lam2.0,kl,semi_niche,0.6284455620921221,0.0491887417218543,0.7059509036957109,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.13682402790724135,1510,0.031052027933549553,0.0,0.0,0.0,0.0,-0.02433980135318893
ml1m,bpr,weighted_bpr,1,kl_lam2.0,kl,semi_mainstream,0.6284455620921221,0.0491887417218543,0.784928370703716,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.11863637826812665,1510,0.01787550669308291,0.0,0.0,0.0,0.0,-0.01717677731978566
ml1m,bpr,weighted_bpr,1,kl_lam2.0,kl,mainstream,0.6284455620921221,0.0491887417218543,0.8589652680986852,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.08031711631729535,1511,0.005490872884879705,0.0,0.0,0.0,0.0,-0.008685769907767538
ml1m,bpr,weighted_bpr,1,kl_lam8.0,kl,niche,0.6739753634166255,0.003658940397351,0.6186417150366392,0.699919072025897,0.7000269759913677,0.7999190720258968,0.799919072025897,0.14664545432710602,1509,0.006028463693158015,0.00010790396547055714,0.0,0.0,0.09999999999999987,0.0008465170635986174
ml1m,bpr,weighted_bpr,1,kl_lam8.0,kl,semi_niche,0.6739753634166255,0.003658940397351,0.7396510628719247,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.11582739027869947,1510,-0.0026481312426642756,0.0,0.0,0.0,0.0,-0.003343163724647047
ml1m,bpr,weighted_bpr,1,kl_lam8.0,kl,semi_mainstream,0.6739753634166255,0.003658940397351,0.802207779447153,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.10338165482446338,1510,0.0005960979496458796,0.0,0.0,0.0,0.0,-0.0019220538761223899
ml1m,bpr,weighted_bpr,1,kl_lam8.0,kl,mainstream,0.6739753634166255,0.003658940397351,0.8677645294099897,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.0690845096466994,1511,-0.00330838842642478,0.0,0.0,0.0,0.0,0.0025468367628284083
ml1m,bpr,weighted_bpr,1,legacy_a0.1,legacy,niche,0.6588263567941088,0.0188079470198676,0.6056567885198475,0.6000269759913677,0.7000269759913677,0.7999190720258968,0.7999190720258968,0.14699687655832813,1509,0.019013390209949743,0.09999999999999987,0.0,0.0,0.09999999999999998,0.0004950948323765025
ml1m,bpr,weighted_bpr,1,legacy_a0.1,legacy,semi_niche,0.6588263567941088,0.0188079470198676,0.7309123065901811,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.11609039252843699,1510,0.0060906250390793115,0.0,0.0,0.0,0.0,-0.0036061659743845675
ml1m,bpr,weighted_bpr,1,legacy_a0.1,legacy,semi_mainstream,0.6588263567941088,0.0188079470198676,0.7955885321666364,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.10653056869729628,1510,0.00721534523016254,0.0,0.0,0.0,0.0,-0.005070967748955296
ml1m,bpr,weighted_bpr,1,legacy_a0.1,legacy,mainstream,0.6588263567941088,0.0188079470198676,0.8647213305108816,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.07185287290884662,1511,-0.0002651895273166893,0.0,0.0,0.0,0.0,-0.0002215264993188082
ml1m,bpr,weighted_bpr,1,legacy_a0.2,legacy,niche,0.6339508170509703,0.0436834867630061,0.5649107066082956,0.6000269759913677,0.7000269759913677,0.7000269759913677,0.7999190720258968,0.15321466848773968,1509,0.05975947212150168,0.09999999999999987,0.0,0.0998920960345292,0.09999999999999998,-0.0057226970970350455
ml1m,bpr,weighted_bpr,1,legacy_a0.2,legacy,semi_niche,0.6339508170509703,0.0436834867630061,0.7036375069896401,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.12409707122024292,1510,0.033365424639620334,0.0,0.0,0.0,0.0,-0.011612844666190503
ml1m,bpr,weighted_bpr,1,legacy_a0.2,legacy,semi_mainstream,0.6339508170509703,0.0436834867630061,0.7777144546651493,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.11374516805389256,1510,0.025089422731649602,0.0,0.0,0.0,0.0,-0.012285567105551579
ml1m,bpr,weighted_bpr,1,legacy_a0.2,legacy,mainstream,0.6339508170509703,0.0436834867630061,0.854930045416429,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.08132036421361588,1511,0.009526095567135906,0.0,0.0,0.0,0.0,-0.009689017804088068
ml1m,bpr,weighted_bpr,1,legacy_a0.4,legacy,niche,0.5973448567860696,0.0802894470279068,0.5101176771758622,0.5000269759913677,0.6000269759913677,0.7000269759913677,0.7000269759913677,0.16481507257686476,1509,0.11455250155393504,0.19999999999999984,0.09999999999999998,0.0998920960345292,0.19989209603452918,-0.017323101186160123
ml1m,bpr,weighted_bpr,1,legacy_a0.4,legacy,semi_niche,0.5973448567860696,0.0802894470279068,0.6664951934500148,0.7000269759913677,0.7001079039654707,0.8999190720258968,0.8999190720258968,0.15037286390103818,1510,0.0705077381792456,0.0,0.09981116806042611,0.0,0.0,-0.03788863734698576
ml1m,bpr,weighted_bpr,1,legacy_a0.4,legacy,semi_mainstream,0.5973448567860696,0.0802894470279068,0.7655319897741342,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.12859596907214446,1510,0.03727188762266476,0.0,0.0,0.0,0.0,-0.027136368123803475
ml1m,bpr,weighted_bpr,1,legacy_a0.4,legacy,mainstream,0.5973448567860696,0.0802894470279068,0.8500353223023962,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.09559281965499951,1511,0.014420818681168734,0.0,0.0,0.0,0.0,-0.023961473245471696
ml1m,bpr,weighted_bpr,1,legacy_a0.8,legacy,niche,0.5435448998404664,0.1340894039735101,0.4136866419502944,0.40002697599136766,0.5001348799568385,0.7000269759913677,0.8999190720258968,0.21355277257574098,1509,0.21098353677950282,0.2999999999999999,0.19989209603452918,0.0998920960345292,0.0,-0.06606080118503635
ml1m,bpr,weighted_bpr,1,legacy_a0.8,legacy,semi_niche,0.5435448998404664,0.1340894039735101,0.6284764996239439,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.22950555265275815,1510,0.10852643200531653,0.0,0.0,0.0,0.0,-0.11702132609870573
ml1m,bpr,weighted_bpr,1,legacy_a0.8,legacy,semi_mainstream,0.5435448998404664,0.1340894039735101,0.7593683330445176,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.17701623761852742,1510,0.04343554435228136,0.0,0.0,0.0,0.0,-0.07555663667018643
ml1m,bpr,weighted_bpr,1,legacy_a0.8,legacy,mainstream,0.5435448998404664,0.1340894039735101,0.8514241127514314,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.11682268920320257,1511,0.013032028232133563,0.0,0.0,0.0,0.0,-0.04519134279367476
ml1m,bpr,weighted_bpr,2,baseline,baseline,niche,0.6781641051384797,0.0,0.6213580668672078,0.7000269759913675,0.7000269759913677,0.7999190720258968,0.799919072025897,0.1416990413287,1509,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,bpr,weighted_bpr,2,baseline,baseline,semi_niche,0.6781641051384797,0.0,0.7375998334991791,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.1119614958953818,1510,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,bpr,weighted_bpr,2,baseline,baseline,semi_mainstream,0.6781641051384797,0.0,0.803662732221303,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1012046197999659,1510,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,bpr,weighted_bpr,2,baseline,baseline,mainstream,0.6781641051384797,0.0,0.8646563810359672,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.07241466849603097,1511,0.0,0.0,0.0,0.0,0.0,0.0
ml1m,bpr,weighted_bpr,2,kl_lam0.1,kl,niche,0.4100018534828505,0.2681622516556291,0.33526371668380156,0.30002697599136763,0.4001079039654707,0.5999190720258969,0.5999460480172647,0.15912669644315455,1509,0.2860943501834063,0.3999999999999999,0.29991907202589696,0.19999999999999996,0.19997302400863226,-0.017427655114454543
ml1m,bpr,weighted_bpr,2,kl_lam0.1,kl,semi_niche,0.4100018534828505,0.2681622516556291,0.4723965577920419,0.40013487995683844,0.6000269759913677,0.7999190720258968,0.8999190720258968,0.21661935625713574,1510,0.2652032757071372,0.2998920960345292,0.19989209603452918,0.09999999999999998,0.0,-0.10465786036175394
ml1m,bpr,weighted_bpr,2,kl_lam0.1,kl,semi_mainstream,0.4100018534828505,0.2681622516556291,0.6260752612294264,0.699919072025897,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.2202708602378995,1510,0.17758747099187666,0.09999999999999987,0.09999999999999998,0.0,0.0,-0.1190662404379336
ml1m,bpr,weighted_bpr,2,kl_lam0.1,kl,mainstream,0.4100018534828505,0.2681622516556291,0.7925330420188109,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.17032992159404395,1511,0.07212333901715628,0.0,0.0,0.0,0.0,-0.09791525309801298
ml1m,bpr,weighted_bpr,2,kl_lam0.5,kl,niche,0.531558144873579,0.1466059602649007,0.3777409636238856,0.39986512004316155,0.5000269759913676,0.6000269759913677,0.7000269759913677,0.18401821589576053,1509,0.24361710324332225,0.300161855948206,0.20000000000000007,0.19989209603452918,0.09989209603452931,-0.042319174567060525
ml1m,bpr,weighted_bpr,2,kl_lam0.5,kl,semi_niche,0.531558144873579,0.1466059602649007,0.5906580712702119,0.6000269759913677,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.20444907470096008,1510,0.14694176222896727,0.09999999999999998,0.0998920960345292,0.0,0.0,-0.09248757880557827
ml1m,bpr,weighted_bpr,2,kl_lam0.5,kl,semi_mainstream,0.531558144873579,0.1466059602649007,0.7198356608313965,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.17996113585631274,1510,0.08382707138990653,0.0998920960345292,0.0,0.0,0.0,-0.07875651605634684
ml1m,bpr,weighted_bpr,2,kl_lam0.5,kl,mainstream,0.531558144873579,0.1466059602649007,0.8390479885211889,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.11841618073775372,1511,0.02560839251477831,0.0,0.0,0.0,0.0,-0.04600151224172275
ml1m,bpr,weighted_bpr,2,kl_lam2.0,kl,niche,0.6378329793106651,0.0403311258278146,0.5358118352201332,0.6000269759913677,0.7000269759913677,0.7000269759913677,0.7999190720258968,0.18558321486375623,1509,0.08554623164707464,0.09999999999999987,0.0,0.0998920960345292,1.1102230246251565e-16,-0.04388417353505622
ml1m,bpr,weighted_bpr,2,kl_lam2.0,kl,semi_niche,0.6378329793106651,0.0403311258278146,0.7080026154206202,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.1349902705373235,1510,0.029597218078558973,0.0,0.0,0.0,0.0,-0.023028774641941682
ml1m,bpr,weighted_bpr,2,kl_lam2.0,kl,semi_mainstream,0.6378329793106651,0.0403311258278146,0.7870454500792308,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.11703512376609897,1510,0.016617282142072254,0.0,0.0,0.0,0.0,-0.015830503966133072
ml1m,bpr,weighted_bpr,2,kl_lam2.0,kl,mainstream,0.6378329793106651,0.0403311258278146,0.8628032857507315,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.07970912270437842,1511,0.0018530952852356952,0.0,0.0,0.0,0.0,-0.007294454208347456
ml1m,bpr,weighted_bpr,2,kl_lam8.0,kl,niche,0.6822700654033804,-0.0041059602649007,0.6202314929772145,0.7000269759913675,0.7000269759913677,0.7999190720258968,0.799919072025897,0.14383463269113114,1509,0.0011265738899933764,0.0,0.0,0.0,0.0,-0.002135591362431133
ml1m,bpr,weighted_bpr,2,kl_lam8.0,kl,semi_niche,0.6822700654033804,-0.0041059602649007,0.7396510450070297,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.11293326988550617,1510,-0.002051211507850592,0.0,0.0,0.0,0.0,-0.0009717739901243666
ml1m,bpr,weighted_bpr,2,kl_lam8.0,kl,semi_mainstream,0.6822700654033804,-0.0041059602649007,0.807502791389835,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.10293862417369205,1510,-0.0038400591685320284,0.0,0.0,0.0,0.0,-0.0017340043737261585
ml1m,bpr,weighted_bpr,2,kl_lam8.0,kl,mainstream,0.6822700654033804,-0.0041059602649007,0.8702131853147058,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.06850215606856556,1511,-0.005556804278738614,0.0,0.0,0.0,0.0,0.003912512427465403
ml1m,bpr,weighted_bpr,2,legacy_a0.1,legacy,niche,0.6665912574563605,0.0115728476821191,0.6057882897739899,0.6000269759913677,0.7000269759913677,0.7999190720258968,0.7999190720258968,0.14699260808420628,1509,0.01556977709321794,0.09999999999999987,0.0,0.0,1.1102230246251565e-16,-0.005293566755506268
ml1m,bpr,weighted_bpr,2,legacy_a0.1,legacy,semi_niche,0.6665912574563605,0.0115728476821191,0.7301847408786313,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.11510861739765597,1510,0.007415092620547847,0.0,0.0,0.0,0.0,-0.0031471215022741694
ml1m,bpr,weighted_bpr,2,legacy_a0.1,legacy,semi_mainstream,0.6665912574563605,0.0115728476821191,0.7996917055079258,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.10674474056156623,1510,0.003971026713377235,0.0,0.0,0.0,0.0,-0.005540120761600334
ml1m,bpr,weighted_bpr,2,legacy_a0.1,legacy,mainstream,0.6665912574563605,0.0115728476821191,0.867104037168667,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.0721504323224424,1511,-0.002447656132699816,0.0,0.0,0.0,0.0,0.0002642361735885612
ml1m,bpr,weighted_bpr,2,legacy_a0.2,legacy,niche,0.6329243269847451,0.0452397781537345,0.5641800308659686,0.6000269759913677,0.7000269759913677,0.7000269759913677,0.7999190720258968,0.15509134760271856,1509,0.057178036001239274,0.09999999999999987,0.0,0.0998920960345292,1.1102230246251565e-16,-0.01339230627401855
ml1m,bpr,weighted_bpr,2,legacy_a0.2,legacy,semi_niche,0.6329243269847451,0.0452397781537345,0.7036366673395776,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.12447193092610068,1510,0.03396316615960149,0.0,0.0,0.0,0.0,-0.012510435030718872
ml1m,bpr,weighted_bpr,2,legacy_a0.2,legacy,semi_mainstream,0.6329243269847451,0.0452397781537345,0.7798978485307017,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.11596387457104908,1510,0.02376488369060137,0.0,0.0,0.0,0.0,-0.014759254771083183
ml1m,bpr,weighted_bpr,2,legacy_a0.2,legacy,mainstream,0.6329243269847451,0.0452397781537345,0.858172770245071,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.08210983792690052,1511,0.00648361079089621,0.0,0.0,0.0,0.0,-0.009695169430869552
ml1m,bpr,weighted_bpr,2,legacy_a0.4,legacy,niche,0.5773614130774604,0.1008026920610193,0.4791067460894198,0.5000269759913676,0.6000269759913677,0.7000269759913677,0.7000269759913677,0.16269877064673957,1509,0.14225132077778807,0.19999999999999996,0.09999999999999998,0.0998920960345292,0.09989209603452931,-0.02099972931803956
ml1m,bpr,weighted_bpr,2,legacy_a0.4,legacy,semi_niche,0.5773614130774604,0.1008026920610193,0.637893818210402,0.7000269759913677,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.15000116114515052,1510,0.0997060152887771,0.0,0.0998920960345292,0.09999999999999998,0.0,-0.03803966524976872
ml1m,bpr,weighted_bpr,2,legacy_a0.4,legacy,semi_mainstream,0.5773614130774604,0.1008026920610193,0.7288561107766406,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.13495783864657235,1510,0.07480662144466244,0.0998920960345292,0.09999999999999998,0.0,0.0,-0.03375321884660645
ml1m,bpr,weighted_bpr,2,legacy_a0.4,legacy,mainstream,0.5773614130774604,0.1008026920610193,0.8336930846305227,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1051509522669818,1511,0.030963296405444485,0.0,0.0,0.0,0.0,-0.032736283770950836
ml1m,bpr,weighted_bpr,2,legacy_a0.8,legacy,niche,0.418967373342361,0.2591967317961186,0.35571044553647446,0.3001348799568384,0.4999190720258969,0.5999460480172647,0.6001079039654708,0.16344858175558125,1509,0.2656476213307334,0.39989209603452913,0.20010790396547073,0.19997302400863215,0.1998111680604262,-0.021749540426881236
ml1m,bpr,weighted_bpr,2,legacy_a0.8,legacy,semi_niche,0.418967373342361,0.2591967317961186,0.5053331713582858,0.5000269759913677,0.7000269759913677,0.7999190720258968,0.8999190720258968,0.19975520960553186,1510,0.2322666621408933,0.19999999999999996,0.0998920960345292,0.09999999999999998,0.0,-0.08779371371015006
