dataset,model,model_raw,seed,label,family,F_out,OutputGain,l_exp_mean,l_exp_median,l_exp_p75,l_exp_p90,l_exp_p95,l_exp_std,n_users,delta_l_exp_mean,delta_l_exp_median,delta_l_exp_p75,delta_l_exp_p90,delta_l_exp_p95,delta_l_exp_std,delta_F_out
lastfm,bpr,weighted_bpr,2,legacy_a0.1,legacy,0.8633397311762122,0.0064225053078554,0.8785722112190003,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.08867682793155188,1884,0.003503428538195963,0.0,0.0,0.0,0.0,-0.006720096315479845,0.006422505307855486
lastfm,bpr,weighted_bpr,2,legacy_a0.2,legacy,0.8573949328747259,0.0123673036093417,0.8755465860130284,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.09123871118174748,1884,0.006529053744167901,0.0,0.0,0.0,0.0,-0.009281979565675447,0.012367303609341795
lastfm,bpr,weighted_bpr,2,legacy_a0.4,legacy,0.8406751876517959,0.0290870488322717,0.8661510524261895,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.10251972766441281,1884,0.015924587331006768,0.0,0.0,0.0,0.0,-0.020562996048340776,0.029087048832271756
lastfm,bpr,weighted_bpr,2,legacy_a0.8,legacy,0.7461422789469127,0.123619957537155,0.8192265473333813,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.15695089844117033,1884,0.06284909242381498,0.0,0.0,0.0,0.0,-0.0749941668250983,0.12361995753715505
lastfm,itemknn,weighted_itemknn,0,baseline,baseline,0.5819172258683565,0.0,0.7240551336683788,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.22592802635211037,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,itemknn,weighted_itemknn,0,kl_lam0.1,kl,0.2166836802207981,0.3652335456475584,0.5603570341895378,0.5000283559235525,0.6999943288152894,0.9000170135541314,0.9000170135541314,0.22591158873554887,1884,0.16369809947884106,0.3999886576305789,0.200022684738842,0.0,0.0,1.643761656150433e-05,0.3652335456475584
lastfm,itemknn,weighted_itemknn,0,kl_lam0.5,kl,0.350919349010607,0.2309978768577494,0.619223708730843,0.600011342369421,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.2368499567939818,1884,0.10483142493753583,0.30000567118471044,0.0,0.0,0.0,-0.010921930441871425,0.23099787685774947
lastfm,itemknn,weighted_itemknn,0,kl_lam2.0,kl,0.4984777354224967,0.0834394904458598,0.6838211545544731,0.7000170135541315,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.23495157193800123,1884,0.040233979113905693,0.19999999999999996,0.0,0.0,0.0,-0.009023545585890858,0.0834394904458598
lastfm,itemknn,weighted_itemknn,0,kl_lam8.0,kl,0.5603142534692058,0.0216029723991506,0.7132269426306086,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.23000290770502171,1884,0.010828191037770218,0.0,0.0,0.0,0.0,-0.0040748813529113415,0.021602972399150655
lastfm,itemknn,weighted_itemknn,0,legacy_a0.1,legacy,0.5458768861655965,0.0360403397027599,0.7061143107349266,0.8000170135541315,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.2319548952492331,1884,0.017940822933452227,0.09999999999999998,0.0,0.0,0.0,-0.006026868897122728,0.036040339702759994
lastfm,itemknn,weighted_itemknn,0,legacy_a0.2,legacy,0.502883255592348,0.0790339702760084,0.6829716086766959,0.799977315261158,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.23785596586456795,1884,0.041083524991682885,0.10003969829297343,0.0,0.0,0.0,-0.011927939512457575,0.07903397027600845
lastfm,itemknn,weighted_itemknn,0,legacy_a0.4,legacy,0.3757070347855539,0.2062101910828025,0.6188519541445583,0.600011342369421,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.24367285755695464,1884,0.10520317952382052,0.30000567118471044,0.0,0.0,0.0,-0.01774483120484427,0.20621019108280259
lastfm,itemknn,weighted_itemknn,0,legacy_a0.8,legacy,0.13733123860721,0.4445859872611464,0.5255355777739167,0.500011342369421,0.6000170135541314,0.9000170135541314,0.9000170135541314,0.21997527379210183,1884,0.19851955589446213,0.4000056711847104,0.30000000000000004,0.0,0.0,0.005952752560008545,0.4445859872611465
lastfm,itemknn,weighted_itemknn,1,baseline,baseline,0.5865881388195242,0.0,0.7221975046064829,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.22765064669820304,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,itemknn,weighted_itemknn,1,kl_lam0.1,kl,0.2268747630233458,0.3597133757961783,0.5633822379698942,0.599977315261158,0.7000170135541315,0.9000170135541314,0.9000170135541314,0.22983114372453836,1884,0.15881526663658874,0.3000396982929734,0.19999999999999996,0.0,0.0,-0.0021804970263353263,0.3597133757961784
lastfm,itemknn,weighted_itemknn,1,kl_lam0.5,kl,0.3616412173757874,0.2249469214437367,0.6254871017874105,0.600011342369421,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.23922800677270276,1884,0.0967104028190724,0.30000567118471044,0.0,0.0,0.0,-0.01157736007449972,0.2249469214437368
lastfm,itemknn,weighted_itemknn,1,kl_lam2.0,kl,0.5044756122802461,0.0821125265392781,0.6845113864987034,0.8000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.2366076897693025,1884,0.037686118107779554,0.10000000000000009,0.0,0.0,0.0,-0.008957043071099458,0.08211252653927814
lastfm,itemknn,weighted_itemknn,1,kl_lam8.0,kl,0.565675187651796,0.0209129511677281,0.7140233226568165,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.22936644359854866,1884,0.00817418194966646,0.0,0.0,0.0,0.0,-0.001715796900345623,0.020912951167728178
lastfm,itemknn,weighted_itemknn,1,legacy_a0.1,legacy,0.5506008776730273,0.0359872611464968,0.7060613706470797,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.2330179663927817,1884,0.016136133959403165,0.0,0.0,0.0,0.0,-0.005367319694578654,0.03598726114649686
lastfm,itemknn,weighted_itemknn,1,legacy_a0.2,legacy,0.5080318755498852,0.078556263269639,0.6861564936329212,0.8000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.2375718514131283,1884,0.036041010973561716,0.10000000000000009,0.0,0.0,0.0,-0.009921204714925275,0.07855626326963905
lastfm,itemknn,weighted_itemknn,1,legacy_a0.4,legacy,0.3861104318131548,0.2004777070063694,0.6225144437609322,0.600011342369421,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.2502973944496434,1884,0.09968306084555068,0.30000567118471044,0.0,0.0,0.0,-0.02264674775144035,0.2004777070063694
lastfm,itemknn,weighted_itemknn,1,legacy_a0.8,legacy,0.1492739137664456,0.4373142250530785,0.5225102505760587,0.500011342369421,0.6999773152611581,0.9000170135541314,0.9000170135541314,0.2242102382075968,1884,0.1996872540304242,0.4000056711847104,0.2000396982929733,0.0,0.0,0.0034404084906062282,0.4373142250530786
lastfm,itemknn,weighted_itemknn,2,baseline,baseline,0.5829257184373586,0.0,0.716624590329149,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.2323781010557508,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,itemknn,weighted_itemknn,2,kl_lam0.1,kl,0.2056964190743013,0.3772292993630573,0.5619486925149874,0.5000283559235524,0.6999943288152894,0.9000170135541314,0.9000170135541314,0.22089064800080904,1884,0.1546758978141617,0.399988657630579,0.200022684738842,0.0,0.0,0.011487453054941754,0.3772292993630573
lastfm,itemknn,weighted_itemknn,2,kl_lam0.5,kl,0.3459299647218596,0.2369957537154989,0.6175251557980399,0.600011342369421,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.2331201492795856,1884,0.09909943453110914,0.30000567118471044,0.0,0.0,0.0,-0.000742048223834807,0.23699575371549902
lastfm,itemknn,weighted_itemknn,2,kl_lam2.0,kl,0.4976284785222843,0.0852972399150743,0.6802117374739964,0.7000170135541315,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.23210543203167375,1884,0.03641285285515261,0.19999999999999996,0.0,0.0,0.0,0.00027266902407704907,0.08529723991507432
lastfm,itemknn,weighted_itemknn,2,kl_lam8.0,kl,0.5628620241698427,0.0200636942675159,0.7078132640220643,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.23402299712867414,1884,0.0088113263070847,0.0,0.0,0.0,0.0,-0.0016448960729233408,0.020063694267515975
lastfm,itemknn,weighted_itemknn,2,legacy_a0.1,legacy,0.5482123426411802,0.0347133757961783,0.7013906202457924,0.8000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.23400149774248033,1884,0.015233970083356696,0.10000000000000009,0.0,0.0,0.0,-0.0016233966867295335,0.03471337579617839
lastfm,itemknn,weighted_itemknn,2,legacy_a0.2,legacy,0.500919349010607,0.0820063694267516,0.6792029619477955,0.7000170135541315,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.23439596928538545,1884,0.037421628381353544,0.19999999999999996,0.0,0.0,0.0,-0.0020178682296346506,0.08200636942675166
lastfm,itemknn,weighted_itemknn,2,legacy_a0.4,legacy,0.3691252938089084,0.2138004246284501,0.6217181660809453,0.600011342369421,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.23522840369546696,1884,0.09490642424820372,0.30000567118471044,0.0,0.0,0.0,-0.002850302639716168,0.21380042462845023
lastfm,itemknn,weighted_itemknn,2,legacy_a0.8,legacy,0.1349427035753628,0.4479830148619957,0.5293567491854144,0.500011342369421,0.699981568649691,0.9000170135541314,0.9000170135541314,0.2176283275671348,1884,0.18726784114373463,0.4000056711847104,0.20003544490444047,0.0,0.0,0.014749773488616003,0.4479830148619958
lastfm,lightgcn,weighted_lightgcn,0,baseline,baseline,0.8710361218343863,0.0,0.8848358119781925,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.07496148285863771,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,0,kl_lam0.1,kl,0.8170021515583776,0.0540339702760086,0.8475742560964936,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.1528575532061094,1884,0.03726155588169888,0.0,0.0,0.0,0.0,-0.07789607034747167,0.05403397027600865
lastfm,lightgcn,weighted_lightgcn,0,kl_lam0.5,kl,0.8418959944458512,0.0291401273885351,0.8634452471197668,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.13128282830651747,1884,0.02139056485842572,0.0,0.0,0.0,0.0,-0.056321345447879756,0.02914012738853511
lastfm,lightgcn,weighted_lightgcn,0,kl_lam2.0,kl,0.8599427035753628,0.0110934182590234,0.8787315251525472,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.0874185796555523,1884,0.006104286825645344,0.0,0.0,0.0,0.0,-0.01245709679691459,0.011093418259023435
lastfm,lightgcn,weighted_lightgcn,0,kl_lam8.0,kl,0.8671613872271675,0.0038747346072187,0.8828717609076691,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.07798268599464317,1884,0.0019640510705234426,0.0,0.0,0.0,0.0,-0.003021203136005457,0.003874734607218766
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.1,legacy,0.86493208786411,0.0061040339702762,0.8818100723852678,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.0790285084624371,1884,0.0030257395929247366,0.0,0.0,0.0,0.0,-0.004067025603799387,0.006104033970276257
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.2,legacy,0.8578195613248321,0.0132165605095542,0.8791028583132164,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.08464116668002164,1884,0.005732953664976059,0.0,0.0,0.0,0.0,-0.009679683821383928,0.01321656050955422
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.4,legacy,0.8442845294776983,0.026751592356688,0.8740069526798034,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.0945071856906697,1884,0.01082885929838906,0.0,0.0,0.0,0.0,-0.019545702832031983,0.026751592356688003
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.8,legacy,0.8032017269299276,0.0678343949044586,0.8442289313982916,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.15119857621465463,1884,0.04060688057990092,0.0,0.0,0.0,0.0,-0.07623709335601692,0.06783439490445864
lastfm,lightgcn,weighted_lightgcn,1,baseline,baseline,0.8720976929596516,0.0,0.884676633502879,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.07664470445708237,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,kl_lam0.1,kl,0.8163652088832185,0.055732484076433,0.8489541901927518,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.149680630328673,1884,0.035722443310127194,0.0,0.0,0.0,0.0,-0.07303592587159062,0.05573248407643305
lastfm,lightgcn,weighted_lightgcn,1,kl_lam0.5,kl,0.8446560793715412,0.0274416135881103,0.8647721327615913,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.12889545453991183,1884,0.01990450074128769,0.0,0.0,0.0,0.0,-0.052250750082829464,0.02744161358811037
lastfm,lightgcn,weighted_lightgcn,1,kl_lam2.0,kl,0.8636051239575284,0.0084925690021231,0.8803239932172151,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.08583419301530289,1884,0.004352640285663845,0.0,0.0,0.0,0.0,-0.009189488558220521,0.00849256900212314
lastfm,lightgcn,weighted_lightgcn,1,kl_lam8.0,kl,0.8698683935965943,0.0022292993630572,0.8838803678636239,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.0787719833056923,1884,0.000796265639255056,0.0,0.0,0.0,0.0,-0.0021272788486099287,0.002229299363057269
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.1,legacy,0.8679044870148533,0.0041932059447982,0.8831902593368953,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.0792665458437901,1884,0.0014863741659836283,0.0,0.0,0.0,0.0,-0.002621841386707735,0.004193205944798217
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.2,legacy,0.8614819817069976,0.0106157112526539,0.8803768851421343,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.08330480250903748,1884,0.0042997483607446485,0.0,0.0,0.0,0.0,-0.00666009805195511,0.010615711252653925
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.4,legacy,0.8495923851040252,0.0225053078556263,0.8747501969562718,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.09582258914538358,1884,0.009926436546607187,0.0,0.0,0.0,0.0,-0.019177884688301214,0.022505307855626322
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.8,legacy,0.8034140411549806,0.0686836518046709,0.8455028619013546,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.14427278791667414,1884,0.039173771601524354,0.0,0.0,0.0,0.0,-0.06762808345959177,0.06868365180467095
lastfm,lightgcn,weighted_lightgcn,2,baseline,baseline,0.8692845294776983,0.0,0.8838272772666287,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.07269825070509588,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,kl_lam0.1,kl,0.8118004530445773,0.057484076433121,0.8432749773242919,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.15839227227090943,1884,0.04055229994233678,0.0,0.0,0.0,0.0,-0.08569402156581356,0.057484076433121034
lastfm,lightgcn,weighted_lightgcn,2,kl_lam0.5,kl,0.8409405804331124,0.0283439490445859,0.8627020750876898,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.12808375454587193,1884,0.021125202178938873,0.0,0.0,0.0,0.0,-0.05538550384077605,0.028343949044585925
lastfm,lightgcn,weighted_lightgcn,2,kl_lam2.0,kl,0.8592526823439403,0.010031847133758,0.8771391925461128,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.09095233449246891,1884,0.006688084720515852,0.0,0.0,0.0,0.0,-0.018254083787373032,0.010031847133758043
lastfm,lightgcn,weighted_lightgcn,2,kl_lam8.0,kl,0.8660998161019021,0.0031847133757961,0.8823409753450363,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.07423450924988781,1884,0.0014863019215923812,0.0,0.0,0.0,0.0,-0.0015362585447919325,0.0031847133757961776
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.1,legacy,0.8638705167388447,0.0054140127388535,0.8811731899137679,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.07620930454509464,1884,0.002654087352860768,0.0,0.0,0.0,0.0,-0.003511053839998765,0.0054140127388535575
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.2,legacy,0.8573949328747259,0.0118895966029723,0.8783598036782752,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.0815116621062634,1884,0.005467473588353533,0.0,0.0,0.0,0.0,-0.008813411401167523,0.011889596602972397
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.4,legacy,0.844231450921435,0.0250530785562632,0.8726269312882392,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.09623576919087819,1884,0.011200345978389481,0.0,0.0,0.0,0.0,-0.02353751848578231,0.025053078556263264
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.8,legacy,0.7969384572908618,0.0723460721868365,0.8406196407454996,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.15112216810266235,1884,0.043207636521129134,0.0,0.0,0.0,0.0,-0.07842391739756648,0.07234607218683653
lastfm,neumf,weighted_neumf,0,baseline,baseline,0.8795286908365094,0.0,0.8847829381143709,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.055833931414619335,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,neumf,weighted_neumf,0,kl_lam0.1,kl,0.8672675443396941,0.0122611464968153,0.8726808587160992,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.0719118569218947,1884,0.012102079398271681,0.0,0.0,0.0,0.0,-0.01607792550727536,0.012261146496815312
lastfm,neumf,weighted_neumf,0,kl_lam0.5,kl,0.8758662704543437,0.0036624203821656,0.8797405324628368,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.06010366606179902,1884,0.005042405651534132,0.0,0.0,0.0,0.0,-0.004269734647179682,0.0036624203821656875
lastfm,neumf,weighted_neumf,0,kl_lam2.0,kl,0.8839342110063608,-0.0044055201698514,0.8860039857230635,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.05238632213694636,1884,-0.0012210476086925715,0.0,0.0,0.0,0.0,0.003447609277672972,-0.004405520169851407
lastfm,neumf,weighted_neumf,0,kl_lam8.0,kl,0.8836157396687812,-0.0040870488322717,0.8871716025840858,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.048268764229765414,1884,-0.002388664469714863,0.0,0.0,0.0,0.0,0.0075651671848539215,-0.0040870488322717335
lastfm,neumf,weighted_neumf,0,legacy_a0.1,legacy,0.8822356972059361,-0.0027070063694266,0.8855792127841751,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.05155557568931969,1884,-0.0007962746698041423,0.0,0.0,0.0,0.0,0.004278355725299644,-0.0027070063694266677
lastfm,neumf,weighted_neumf,0,legacy_a0.2,legacy,0.8815987545307769,-0.0020700636942674,0.8851014937370737,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.05309551059195396,1884,-0.0003185556227027764,0.0,0.0,0.0,0.0,0.0027384208226653786,-0.002070063694267432
lastfm,neumf,weighted_neumf,0,legacy_a0.4,legacy,0.8749639349978682,0.0045647558386412,0.8805897381899386,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.06512043646156698,1884,0.004193199924432345,0.0,0.0,0.0,0.0,-0.009286505046947648,0.0045647558386412435
lastfm,neumf,weighted_neumf,0,legacy_a0.8,legacy,0.8684883511337493,0.01104033970276,0.8729993390842279,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.0684037752531631,1884,0.011783599030143033,0.0,0.0,0.0,0.0,-0.012569843838543766,0.011040339702760082
lastfm,neumf,weighted_neumf,1,baseline,baseline,0.8835095825562546,0.0,0.8869062609758798,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.05113616696099056,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,neumf,weighted_neumf,1,kl_lam0.1,kl,0.8711422789469128,0.0123673036093417,0.8755471940699878,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.06369072709655245,1884,0.011359066905891946,0.0,0.0,0.0,0.0,-0.012554560135561887,0.012367303609341795
lastfm,neumf,weighted_neumf,1,kl_lam0.5,kl,0.8818641473120932,0.0016454352441613,0.8845177169134838,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.05297773570875268,1884,0.0023885440623959697,0.0,0.0,0.0,0.0,-0.0018415687477621179,0.0016454352441613862
lastfm,neumf,weighted_neumf,1,kl_lam2.0,kl,0.8849957821316261,-0.0014861995753715,0.8870656230723543,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.045405475206837874,1884,-0.0001593620964744913,0.0,0.0,0.0,0.0,0.005730691754152688,-0.0014861995753715496
lastfm,neumf,weighted_neumf,1,kl_lam8.0,kl,0.8827134042123055,0.000796178343949,0.8862162457648232,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.05364370172291099,1884,0.0006900152110566049,0.0,0.0,0.0,0.0,-0.0025075347619204283,0.0007961783439490722
lastfm,neumf,weighted_neumf,1,legacy_a0.1,legacy,0.8830849541061484,0.0004246284501061,0.8862162277037254,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.05234148597204661,1884,0.0006900332721543334,0.0,0.0,0.0,0.0,-0.0012053190110560483,0.000424628450106157
lastfm,neumf,weighted_neumf,1,legacy_a0.2,legacy,0.8797940836178257,0.0037154989384288,0.8836153754366421,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.055692462620892974,1884,0.00329088553923762,0.0,0.0,0.0,0.0,-0.004556295659902412,0.0037154989384288184
lastfm,neumf,weighted_neumf,1,legacy_a0.4,legacy,0.8733184997537069,0.0101910828025476,0.8784666471125182,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.06591452554874024,1884,0.008439613863361561,0.0,0.0,0.0,0.0,-0.014778358587749674,0.010191082802547657
lastfm,neumf,weighted_neumf,1,legacy_a0.8,legacy,0.8682229583524329,0.0152866242038216,0.87273398543529,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.06849221838441232,1884,0.014172275540589752,0.0,0.0,0.0,0.0,-0.017356051423421753,0.015286624203821653
lastfm,neumf,weighted_neumf,2,baseline,baseline,0.8925860156772737,0.0,0.8931167169547835,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.03409725423456649,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,neumf,weighted_neumf,2,kl_lam0.1,kl,0.8701868649341737,0.0223991507430999,0.8747509555223795,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.064910036247601,1884,0.018365761432403982,0.0,0.0,0.0,0.0,-0.030812782013034508,0.02239915074309995
lastfm,neumf,weighted_neumf,2,kl_lam0.5,kl,0.8788917481613501,0.0136942675159236,0.8820760190402502,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.057523022042111786,1884,0.011040697914533215,0.0,0.0,0.0,0.0,-0.023425767807545295,0.01369426751592362
lastfm,neumf,weighted_neumf,2,kl_lam2.0,kl,0.890515951983006,0.0020700636942676,0.8910997167658644,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.03693594868599148,1884,0.002017000188919038,0.0,0.0,0.0,0.0,-0.0028386944514249904,0.0020700636942676542
lastfm,neumf,weighted_neumf,2,kl_lam8.0,kl,0.8925860156772737,0.0,0.8929574933267255,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.03566321608512345,1884,0.00015922362805798063,0.0,0.0,0.0,0.0,-0.0015659618505569559,0.0
lastfm,neumf,weighted_neumf,2,legacy_a0.1,legacy,0.8860573532568916,0.006528662420382,0.8883394542393792,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.04910728787893798,1884,0.00477726271540424,0.0,0.0,0.0,0.0,-0.015010033644371486,0.006528662420382081
lastfm,neumf,weighted_neumf,2,legacy_a0.2,legacy,0.8900382449766367,0.0025477707006369,0.8907812093060892,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.03909428715333755,1884,0.0023355076486942794,0.0,0.0,0.0,0.0,-0.004997032918771058,0.002547770700636942
lastfm,neumf,weighted_neumf,2,legacy_a0.4,legacy,0.8672144657834308,0.0253715498938429,0.8763960686769633,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.0649173591341113,1884,0.01672064827782016,0.0,0.0,0.0,0.0,-0.030820104899544808,0.025371549893842937
lastfm,neumf,weighted_neumf,2,legacy_a0.8,legacy,0.8627558670573161,0.0298301486199575,0.8679038217644176,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.07531842404620225,1884,0.025212895190365847,0.0,0.0,0.0,0.0,-0.041221169811635754,0.029830148619957586
lastfm,ngcf,weighted_ngcf,0,baseline,baseline,0.8561210475244074,0.0,0.8754934803651185,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.08751189585253848,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,ngcf,weighted_ngcf,0,kl_lam0.1,kl,0.831227204636934,0.0248938428874734,0.8590383603268482,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.10707139722977448,1884,0.01645512003827032,0.0,0.0,0.0,0.0,-0.019559501377236,0.024893842887473427
lastfm,ngcf,weighted_ngcf,0,kl_lam0.5,kl,0.8382866526199488,0.0178343949044585,0.8644527493385725,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.10183792778210067,1884,0.011040731026546013,0.0,0.0,0.0,0.0,-0.014326031929562194,0.017834394904458595
lastfm,ngcf,weighted_ngcf,0,kl_lam2.0,kl,0.8502293277791845,0.0058917197452229,0.8720963203162188,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.0893857411430995,1884,0.0033971600488997833,0.0,0.0,0.0,0.0,-0.0018738452905610187,0.005891719745222956
lastfm,ngcf,weighted_ngcf,0,kl_lam8.0,kl,0.8559087332993544,0.000212314225053,0.8755996886507554,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.08286919047558862,1884,-0.00010620828563689955,0.0,0.0,0.0,0.0,0.004642705376949857,0.0002123142250530785
lastfm,ngcf,weighted_ngcf,0,legacy_a0.1,legacy,0.8543694551677196,0.0017515923566878,0.8739541841723858,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.08812654328601865,1884,0.001539296192732742,0.0,0.0,0.0,0.0,-0.0006146474334801783,0.00175159235668787
